COUNTY,CITY,cross_name,cross_x,cross_y,street1,street2,NUMBER_KILLED_last5,NUMBER_INJURED_last5,COUNT_PED_KILLED_last5,COUNT_PED_INJURED_last5,COUNT_BICYCLIST_KILLED_last5,COUNT_BICYCLIST_INJURED_last5,NUMBER_KILLED_last10,NUMBER_INJURED_last10,COUNT_PED_KILLED_last10,COUNT_PED_INJURED_last10,COUNT_BICYCLIST_KILLED_last10,COUNT_BICYCLIST_INJURED_last10
LOS ANGELES,LOS ANGELES,BARING CROSS ST/MANCHESTER AV,-118.28936848052082,33.960040700761716,BARING CROSS ST,MANCHESTER AV,0.0,3.0,0.0,1.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,0.0
LOS ANGELES,LOS ANGELES,CENTRAL AV/GAGE AV,-118.25646770043356,33.98202283035742,CENTRAL AV,GAGE AV,0.0,2.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,3.0
LOS ANGELES,LOS ANGELES,GLENDALE BL/REVERE AV,-118.2588550778418,34.11997755027588,GLENDALE BL,REVERE AV,0.0,2.0,0.0,0.0,0.0,1.0,2.0,17.0,1.0,2.0,0.0,1.0
LOS ANGELES,LOS ANGELES,BRANFORD ST/DORRINGTON AV,-118.42964492186104,34.22892879814314,BRANFORD ST,DORRINGTON AV,0.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,FOOTHILL BL/MCVINE AV,-118.31138467977866,34.25966675390408,FOOTHILL BL,MCVINE AV,0.0,2.0,0.0,1.0,0.0,0.0,2.0,12.0,0.0,2.0,1.0,1.0
LOS ANGELES,LOS ANGELES,BARHAM BL/WC FIELDS DR,-118.34677124023438,34.1290397644043,BARHAM BL,WC FIELDS DR,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,OAKWOOD AV/WESTERN AV,-118.30916080499999,34.07760502166666,OAKWOOD AV,WESTERN AV,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0
LOS ANGELES,LOS ANGELES,OLYMPIC BL/ORME AV,-118.21775102160971,34.02337793829509,OLYMPIC BL,ORME AV,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,3.0,0.0,2.0
LOS ANGELES,LOS ANGELES,JASON AV/ROSCOE BL,-118.635486205,34.219212525,JASON AV,ROSCOE BL,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,IRVINE AV/SHERMAN WY,-118.38554006,34.20119011,IRVINE AV,SHERMAN WY,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,HASKELL AV/VINTAGE ST,,,HASKELL AV,VINTAGE ST,,,,,,,2.0,1.0,0.0,0.0,0.0,0.0
LOS ANGELES,LOS ANGELES,E 84TH ST/S MAIN ST,-118.27388008,33.96280007,E 84TH ST,S MAIN ST,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0
